0.164,312.1715,1.44,0.0019,0.001,0.0305,0.03
0.0709,382.599,0.2984,0.0014,0.0005,0.0295,0.0165
0.063,449.6604,0.2918,0.001,0.0066,0.0043,0.0104
0.0327,413.1883,0.4732,0.0008,0.0004,0.0112,0.0216
0.0174,387.9118,0.3956,0.0005,0.0003,0.0034,0.0131
0.0425,342.0991,0.566,0.0006,0.0002,0.0119,0.0222
0.0703,420.1025,0.2781,0.0005,0.0002,0.0075,0.0104
0.2441,471.7804,0.4684,0.0006,0.0002,0.0169,0.0213
0.0137,425.5721,0.2621,0.0004,0.0002,0.0017,0.01
0.0601,428.8576,0.3909,0.0006,0.0002,0.0094,0.0194
0.046,543.588,0.4271,0.0027,0.001,0.0259,0.0985
0.0451,428.0324,0.4559,0.0008,0.0003,0.0154,0.0207
0.0179,383.4895,0.4817,0.0006,0.0002,0.0049,0.0213
0.1521,547.9837,0.4625,0.0004,0.0001,0.0179,0.0211
0.0034,383.4761,0.4876,0.0005,0.0002,0.0011,0.0221
0.068,407.9881,0.2617,0.0005,0.0002,0.0045,0.0102
0.1776,304.9494,0.266,0.0005,0.0002,0.0065,0.0104
0.0792,374.382,0.2836,0.0006,0.0004,0.0151,0.0139
0.0331,515.9378,0.2623,0.0004,0.0002,0.0044,0.01
0.0679,501.6262,0.2925,0.0006,0.0002,0.0108,0.0155
0.0203,505.2186,0.3001,0.0005,0.0003,0.0009,0.0102
0.0452,348.9752,0.2652,0.0006,0.0001,0.0054,0.0101
0.0597,464.2712,0.5423,0.0005,0.0003,0.0136,0.0237
0.0512,362.0911,0.4998,0.0005,0.0003,0.0169,0.0229
0.0028,419.5312,0.2668,0.0005,0.0001,0.0003,0.01
0.0341,374.8504,0.2634,0.0006,0.0001,0.0022,0.0099
0.0009,466.7851,0.2727,0.0005,0.0002,0.0002,0.0107
0.0227,408.5626,0.3676,0.0004,0.0003,0.0086,0.0205
0.0293,385.1967,0.2685,0.0004,0.0001,0.0043,0.0104
0.0751,388.2574,0.2679,0.0006,0.0002,0.0081,0.0105
0.279,435.3423,0.4767,0.0005,0.0002,0.0168,0.0188
0.0356,542.9224,0.5219,0.0006,0.0003,0.0134,0.0217
0.0268,381.8963,0.2755,0.0004,0.0002,0.0028,0.0105
0.0416,381.7125,0.4572,0.0006,0.0002,0.0107,0.0202
0.0218,337.6694,0.3696,0.0005,0.0002,0.0014,0.0102
0.031,406.0204,0.4218,0.0005,0.0003,0.0084,0.0204
0.0638,583.1662,0.3385,0.0006,0.0002,0.0083,0.0154
0.0591,367.3424,0.5077,0.0007,0.0002,0.0183,0.0227
0.0401,482.4264,0.4533,0.0005,0.0002,0.0155,0.0208
0.0381,404.6298,0.4539,0.0005,0.0002,0.0085,0.0199
0.1161,668.1159,0.4763,0.0005,0.0002,0.0132,0.0199
0.0285,402.8817,0.3146,0.001,0.0004,0.0045,0.0113
0.033,430.3269,0.4682,0.0005,0.0003,0.0112,0.0197
0.0238,136.3684,0.288,0.0005,0.0002,0.0056,0.0112
0.0427,209.7062,0.2758,0.0004,0.0002,0.0054,0.0108
0.024,158.1448,0.2949,0.0005,0.0002,0.0036,0.0113
0.0324,135.1784,0.3397,0.0005,0.0004,0.0144,0.0121
0.0392,149.6171,0.2935,0.0004,0.0002,0.0111,0.0115
0.0252,160.5738,0.2621,0.0004,0.0001,0.0076,0.0104
0.0485,128.825,0.2881,0.0004,0.0002,0.0086,0.0112
0.018,134.6623,0.2858,0.0005,0.0002,0.0034,0.0107
0.0385,140.9672,0.291,0.0005,0.0004,0.0092,0.0114
0.0775,197.5628,0.2757,0.0004,0.0001,0.0079,0.0111
0.0356,151.409,0.2761,0.0005,0.0001,0.006,0.0113
0.0585,144.7657,0.4169,0.0006,0.0002,0.0231,0.0228
0.0349,131.3429,0.2886,0.0005,0.0001,0.0064,0.0112
0.0222,139.123,0.2967,0.0004,0.0002,0.0041,0.011
0.0471,214.4471,0.2686,0.0004,0.0001,0.0094,0.0105
0.0374,141.252,0.2973,0.0006,0.0001,0.008,0.0115
0.016,135.4349,0.52,0.0005,0.0004,0.0085,0.0259
0.0406,216.0528,0.3312,0.0006,0.0002,0.0085,0.0114
0.0072,198.7622,0.2751,0.0005,0.0003,0.0023,0.0103
0.0276,131.5741,0.2854,0.0005,0.0001,0.0097,0.0112
0.0104,270.4511,0.2614,0.0004,0.0003,0.0016,0.0098
0.0222,138.6023,0.3034,0.0005,0.0002,0.005,0.0116
0.0408,158.6598,0.2936,0.0007,0.0002,0.0148,0.0116
0.0188,138.1161,0.2983,0.0005,0.0002,0.0031,0.0112
