59629740100,2800,1600,3517700,3198200
45440862400,6900,5300,2638000,5482700
24094653500,1600,1100,354300,938900
17635094700,1200,700,1083800,2234000
19913210100,1100,400,912100,893300
18876954600,1100,400,175000,467600
16424939100,1500,900,741300,935000
16111741400,1500,900,576800,988100
17476718500,1100,500,455600,692500
16038224000,1400,1000,812200,1165100
